baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl
79.8856888247001	5.06664757516242	0.982458140928911	5.15711292327623	2.50786571516059e-07	0.000243658953167708	Igkc	ENSMUSG00000076609
66.6255643263584	5.32367599272044	1.04313247465625	5.10354736532845	3.33345030571687e-07	0.000307677463217667	1700047G03Rik	ENSMUSG00000099349
112.895279408807	3.98541813328351	0.785663113927251	5.07268072362697	3.92250313437106e-07	0.00034480670409757	Btnl9	ENSMUSG00000040283
306.677139653881	4.36933747636606	0.870213219675266	5.02099643808738	5.14041128779208e-07	0.000412573879881051	Hbb-bt	ENSMUSG00000073940
3508.25735117687	4.29383622948792	0.854465742522361	5.0251707187378	5.02984893758067e-07	0.000412573879881051	Hbb-b1	ENSMUSG00000052305
21.3839831614065	3.96475906129056	0.794280430248374	4.99163634190353	5.98698982643187e-07	0.000460499300816384	Gm5627	ENSMUSG00000093812
84.3342489171299	3.20635144405823	0.646411997350274	4.96022885899625	7.04101769745792e-07	0.000499912256519513	NA	ENSMUSG00000083443
2467.50378155776	4.2179552013534	0.849140616803606	4.96732239382321	6.78836813346697e-07	0.000499912256519513	Hba-a1	ENSMUSG00000069919
34.6876744235902	1.52285068272266	0.308478795689282	4.93664622659043	7.94774518127492e-07	0.000543390281653092	Dnajb13	ENSMUSG00000030708
294.235354263452	4.09387044188914	0.831311696935875	4.92459141015182	8.45368046256881e-07	0.000553435484122299	Alas2	ENSMUSG00000025270
2504.16156278482	-0.313381988358378	0.0637932913152781	-4.91245994519371	8.99407612333097e-07	0.000553435484122299	Csgalnact1	ENSMUSG00000036356
29.8331559325717	5.26793413069021	1.07231110323767	4.91269195551976	8.98343602509354e-07	0.000553435484122299	Lipf	ENSMUSG00000024768
24.343645975176	3.58230738807272	0.744963092523113	4.80870451707858	1.51911558226743e-06	0.000904608827376023	Ptchd4	ENSMUSG00000042256
57.5772252639453	2.62405221090107	0.54647332800815	4.80179374987161	1.57250615588168e-06	0.000907139488674242	Tfr2	ENSMUSG00000029716
17.6460061858762	4.30544042954952	0.909300772326957	4.73489142490403	2.19172397395231e-06	0.00122603710785332	Pla2g2e	ENSMUSG00000028751
100.708063139843	2.7888290264666	0.593147498288455	4.70174625116662	2.57945933379974e-06	0.00136048055148409	Ctcflos	ENSMUSG00000087382
879.801899201121	3.87348636597884	0.823104896650299	4.7059449916315	2.52692654623549e-06	0.00136048055148409	Hba-a2	ENSMUSG00000069917
15716.6967873537	-0.413673122622042	0.0881780737515602	-4.69133771041038	2.7142452434385e-06	0.0013918046442743	S1pr3	ENSMUSG00000067586
41.8598530463323	3.41806190365846	0.731903006937674	4.67010228303315	3.0104980243424e-06	0.00146246825077265	Il1rn	ENSMUSG00000026981
285.229509924345	0.762156233311456	0.163138762383695	4.67182797132479	2.98530945839354e-06	0.00146246825077265	A930011G23Rik	ENSMUSG00000089809
78.5830293257909	-0.897043594070057	0.194161857687927	-4.62008143490191	3.83589455644354e-06	0.00181565675671661	Ccl12	ENSMUSG00000035352
22.9087622499874	1.59200585676581	0.346578603735929	4.59349146082551	4.35890864313334e-06	0.00201163633880603	Fam89a	ENSMUSG00000043068
37.4431927878763	1.55177784806626	0.339966889262061	4.56449700567777	5.0069334703541e-06	0.0022543412649448	Il2rb	ENSMUSG00000068227
15.9717196391799	2.72560151012498	0.600435335251567	4.53937559984378	5.64210553627738e-06	0.00247983971904001	Il18rap	ENSMUSG00000026068
28.4857848913312	2.90715215860238	0.642065806591118	4.52781027857121	5.95980529545632e-06	0.00255855827335171	Jchain	ENSMUSG00000067149
424.939632420473	1.55536035288424	0.34799128400655	4.4695382452595	7.83886422253709e-06	0.00328875985336443	Dock8	ENSMUSG00000052085
12.6870811459499	3.56161022116666	0.798190580032874	4.46210505393333	8.11584181210519e-06	0.00332929866336582	Gabrg1	ENSMUSG00000001260
775.4697560967	-0.70043247976714	0.157697373741274	-4.44162425251484	8.92823673144057e-06	0.00353491056960778	Acot1	ENSMUSG00000072949
34.1614741495252	2.26695788755866	0.510587530017906	4.43990061308227	9.00004316205665e-06	0.00353491056960778	Krt79	ENSMUSG00000061397
2052.65571877202	-0.334539926129846	0.0754571012221336	-4.43351150138956	9.27105592322706e-06	0.00356549359047441	Exd2	ENSMUSG00000032705
2716.46325918216	-0.528288513729021	0.11970654316182	-4.41319663717025	1.01855405587632e-05	0.00360257698202999	Gpcpd1	ENSMUSG00000027346
1119.3675071411	-0.654106223466995	0.148327772644714	-4.40987019358646	1.03432600242464e-05	0.00360257698202999	Dusp8	ENSMUSG00000037887
262.366860748893	0.435169566918048	0.0985003816520526	4.4179480284174	9.96423716975556e-06	0.00360257698202999	Lrrc1	ENSMUSG00000032352
2476.05257664837	-0.352818619996065	0.0799145557082184	-4.41494815142645	1.01034203019013e-05	0.00360257698202999	Dnajb11	ENSMUSG00000004460
452.968440564581	-0.38999688527817	0.0882718400272688	-4.41813476594226	9.95563406565437e-06	0.00360257698202999	Ccdc86	ENSMUSG00000024732
2150.435057661	-0.321796275215688	0.0736919139469133	-4.36677863255806	1.26092405538485e-05	0.00431049223377859	Cldn12	ENSMUSG00000046798
16.5205098567954	4.59615362568038	1.06853250407353	4.30136997064537	1.69745371799212e-05	0.00569727193347902	Vsig8	ENSMUSG00000049598
1379.28594251324	-0.290079881476355	0.067917533871411	-4.27106028357223	1.94545806065148e-05	0.00641306353564756	Sppl2b	ENSMUSG00000035206
21066.8085176394	-0.431145695825543	0.101041052920742	-4.26703486714196	1.98088209435602e-05	0.00641527780031793	Arpc1b	ENSMUSG00000029622
38.4944647819882	3.73537401714478	0.880304372004392	4.2432755487055	2.20280683415475e-05	0.00683072393691406	Ppbp	ENSMUSG00000029372
49.9746977457147	2.08008827987334	0.490411743441857	4.24151400876874	2.22017029368821e-05	0.00683072393691406	Tnip3	ENSMUSG00000044162
80.2115035016766	3.30529552459898	0.77799086195789	4.2485017321166	2.1520498321325e-05	0.00683072393691406	C6	ENSMUSG00000022181
766.379479105233	3.01811687388545	0.715376479828622	4.21892102827937	2.45474228387769e-05	0.00730879718715842	Aqp7	ENSMUSG00000028427
1723.06495900834	-0.373691535467801	0.0885568072892656	-4.21979458052456	2.44525020958021e-05	0.00730879718715842	Rps6ka2	ENSMUSG00000023809
57.2677416697842	1.24694965267835	0.296561792402369	4.20468747028111	2.61443162487459e-05	0.00766069965002936	Dach1	ENSMUSG00000055639
2358.46956595271	-0.399733580735786	0.0952818966417252	-4.19527312978295	2.72542965027995e-05	0.00786116114752623	Lman2l	ENSMUSG00000001143
24.179497602348	3.67428323200473	0.878709368548917	4.18145448713307	2.89650235286939e-05	0.00810142930817712	Epb42	ENSMUSG00000023216
69.7824029770766	2.85081847240061	0.681762549225369	4.18154161685731	2.8953924040002e-05	0.00810142930817712	Ear2	ENSMUSG00000072596
26.1316601757264	2.84094963124338	0.682843554410612	4.16046928010547	3.17594335912592e-05	0.00875043498648724	Cdkl4	ENSMUSG00000033966
2453.3793409308	0.351815516236165	0.0850021251963266	4.13890259124214	3.48971067772605e-05	0.00920286558726041	Btg1	ENSMUSG00000036478
69.4708822002373	0.883065660902633	0.213084999254648	4.14419440125544	3.41010373331473e-05	0.00920286558726041	Trmt9b	ENSMUSG00000039620
440.107764488585	-0.686742403990965	0.165890520009505	-4.13973266194847	3.47710792859541e-05	0.00920286558726041	Crlf1	ENSMUSG00000007888
86.6415160914406	-1.47497480309171	0.357919144587161	-4.12097208377331	3.77277143774998e-05	0.00938301114005604	Npas2	ENSMUSG00000026077
19.2017843146073	2.97220722238661	0.721202957288074	4.12118002616482	3.76936725119389e-05	0.00938301114005604	Ptgs2	ENSMUSG00000032487
101.857721456574	1.6840077865032	0.408111431458678	4.12634309331692	3.68577272839538e-05	0.00938301114005604	Nup210	ENSMUSG00000030091
819.658366867071	2.33653194150117	0.567315131338862	4.11857856847033	3.81216595614411e-05	0.00938301114005604	Mest	ENSMUSG00000051855
148.130274763113	0.94213988195638	0.228588989723402	4.12154532506745	3.76339406969398e-05	0.00938301114005604	Ciita	ENSMUSG00000022504
18.2607191856953	3.73356536758857	0.908766290654365	4.10838892901736	3.984287379226e-05	0.0096776243448042	F7	ENSMUSG00000031443
2420.11565301715	1.83697438111218	0.448083790758551	4.09962247909572	4.13824622926695e-05	0.00992104225873608	Lpgat1	ENSMUSG00000026623
35.2538175303924	1.77157509853937	0.433031517142028	4.0910996738335	4.29332546995243e-05	0.0101393469727732	Slamf8	ENSMUSG00000053318
139.693254538162	4.8342208373481	1.18279654508108	4.087111056802	4.3677806810361e-05	0.0101393469727732	Slc4a1	ENSMUSG00000006574
13.4562530822715	2.29121783302175	0.560787151896946	4.08571741572782	4.39408319513467e-05	0.0101393469727732	A530064D06Rik	ENSMUSG00000043939
296.923549511397	4.30173692571941	1.06259228263964	4.04834196144665	5.15817456581107e-05	0.0116121832298625	Mmp12	ENSMUSG00000049723
23.7907298952601	4.71921171936968	1.1651146977899	4.05042673336928	5.11243152970565e-05	0.0116121832298625	Trim10	ENSMUSG00000073400
47.1861865931112	5.1617448732226	1.27801612761931	4.03887303271978	5.37086259543781e-05	0.0119453160857569	Gypa	ENSMUSG00000051839
18.3462133656004	3.00799269030289	0.750744372640673	4.00668030280741	6.15781219336237e-05	0.013532525367794	Marco	ENSMUSG00000026390
2404.45394298016	-0.267289688352894	0.0668101072257394	-4.00073730535666	6.31454269242417e-05	0.0137137009531941	U2surp	ENSMUSG00000032407
254.164206664462	-0.795297090522508	0.199682626656904	-3.98280563430785	6.81064537843564e-05	0.014619129498363	Cx3cr1	ENSMUSG00000052336
84.3634981922891	0.980798135751893	0.247203339949391	3.96757639258712	7.26072420206974e-05	0.0154060883643917	Clec4b1	ENSMUSG00000030147
17.0401032586818	2.09755872785434	0.532334862034831	3.94029938192757	8.13799836367074e-05	0.0168806114181155	Gpr141	ENSMUSG00000053101
26.8668189945214	3.11035594282416	0.789373658007525	3.94028342759128	8.13853963278592e-05	0.0168806114181155	2610016A17Rik	ENSMUSG00000101089
1416.88151214265	0.859070174053864	0.219081091633617	3.9212428952588	8.80934086354103e-05	0.0171940205641186	G0s2	ENSMUSG00000009633
45.4972562978568	2.1611680242729	0.551649063477192	3.91765012823638	8.94163582966082e-05	0.0171940205641186	Efcab8	ENSMUSG00000044083
14.7536352620309	2.61091585292088	0.665623870477454	3.92250934607868	8.76314929516934e-05	0.0171940205641186	NA	ENSMUSG00000106443
141.622907036678	1.06300182019586	0.270403623987155	3.93116706248863	8.45345025104676e-05	0.0171940205641186	Gpr160	ENSMUSG00000037661
39.1068626977943	1.63433794933341	0.417051757315229	3.91878926456145	8.89948803088912e-05	0.0171940205641186	Necab1	ENSMUSG00000040536
2661.10384444571	2.24561945449411	0.572439513151342	3.92289386547014	8.74916997371705e-05	0.0171940205641186	Mmd	ENSMUSG00000003948
163.674086299283	0.775666631111564	0.197863300026573	3.9202147695272	8.84700901404949e-05	0.0171940205641186	Zfp874b	ENSMUSG00000059839
171.924672340538	-0.516667136480801	0.132179375573691	-3.90883323694288	9.27429537732297e-05	0.0176498446046786	Tubd1	ENSMUSG00000020513
2680.49179118025	2.60596845890146	0.67051867798075	3.8864964459294	0.000101701414912505	0.0191572257069881	Plin4	ENSMUSG00000002831
158.115972676336	2.4030087357349	0.619581519267383	3.87843836687755	0.00010512915308412	0.0196028703629581	4931408D14Rik	ENSMUSG00000120174
10.2756077520247	3.24649095995098	0.839285073003141	3.86816239723452	0.000109658626702524	0.020242982489286	Mcemp1	ENSMUSG00000013974
550.271977848099	2.21685630849615	0.575274686067	3.85356137196338	0.000116412066362244	0.0212768984658121	Oxtr	ENSMUSG00000049112
28.8046824563254	3.41415778904685	0.887507777713772	3.84690464104073	0.000119619499141272	0.0214386014965814	Rgs1	ENSMUSG00000026358
57.294370150315	1.47073485817837	0.382235364825177	3.84772052384801	0.000119221946251308	0.0214386014965814	Map4k1	ENSMUSG00000037337
12.4627226954075	3.2670260230511	0.850751981951385	3.84016269413498	0.000122952800544297	0.0216162733147403	Acoxl	ENSMUSG00000027380
22.7569318316479	1.51600082633193	0.3946949945632	3.84094261952738	0.000122562764099003	0.0216162733147403	Spn	ENSMUSG00000051457
347.830800539089	0.965483000659626	0.252607612443676	3.82206613379437	0.000132338184729699	0.0225314548581212	Ciart	ENSMUSG00000038550
75.0992709276131	1.78990039617463	0.468743364976846	3.81850822840564	0.000134261106955219	0.0225314548581212	Rbp7	ENSMUSG00000028996
52.449601264497	2.49126051618594	0.652035461750563	3.82074390478317	0.000133049752734758	0.0225314548581212	Itgax	ENSMUSG00000030789
31.5991593391897	2.60151914300804	0.681205494598211	3.81899318727966	0.000133997462966199	0.0225314548581212	Ncan	ENSMUSG00000002341
52.7051713380863	2.74886317076459	0.718665815263177	3.82495328480032	0.000130796885659679	0.0225314548581212	Ffar4	ENSMUSG00000054200
1103.71480327675	-0.71471502805342	0.187549195099015	-3.81081362506565	0.00013851016610758	0.0227099757022293	Lrrfip1	ENSMUSG00000026305
1275.16056110483	0.334868441111238	0.0878939805314324	3.8099132510159	0.000139015560907471	0.0227099757022293	Ube4b	ENSMUSG00000028960
236.308141445449	4.61108289339777	1.21026621800078	3.80997405762078	0.000138981374537704	0.0227099757022293	Ltf	ENSMUSG00000032496
25.9893456945007	2.61141165973573	0.688552926033402	3.79260847060731	0.000149073099422139	0.024050380945775	Stc2	ENSMUSG00000020303
81.25566544985	1.36918175301578	0.361132359568077	3.79135714853511	0.000149826316834459	0.024050380945775	Abhd15	ENSMUSG00000000686
390.783542109508	-0.374234641255975	0.0987753449208161	-3.78874547647475	0.000151409937682607	0.0240950642208701	Wdr5b	ENSMUSG00000034379
812.66373537129	-0.319574734526384	0.0845207979815723	-3.78101889899406	0.000156187815572437	0.0244702236615718	Ift81	ENSMUSG00000029469
983.825459116485	0.361964431847187	0.095741286647139	3.7806514255572	0.000156418547782528	0.0244702236615718	Baz2a	ENSMUSG00000040054
45.5925433705655	3.02835581077951	0.802238366725549	3.77488279841337	0.000160082909902475	0.0248330295529385	Ctse	ENSMUSG00000004552
65.3928246082038	2.33106067908522	0.618701562296999	3.76766573924737	0.000164781137680227	0.0253488316798082	A530053G22Rik	ENSMUSG00000046764
242.956903965845	2.58783758183534	0.688089541480417	3.76090236202056	0.000169301509157002	0.0258289740416384	Tenm4	ENSMUSG00000048078
13.6475216582603	2.22403241422868	0.592337197464001	3.75467288522572	0.000173568008126674	0.0260847853632738	Sh2d1b1	ENSMUSG00000102418
1212.05310804075	0.614271223260057	0.163616649319595	3.7543320060307	0.000173804366179993	0.0260847853632738	Tet3	ENSMUSG00000034832
32.4567965065541	2.77127692167242	0.740198693846133	3.74396353940134	0.000181139950299943	0.0269664796978787	Sell	ENSMUSG00000026581
1807.31515974283	0.985656787382274	0.263800110166094	3.73637746686945	0.000186690357973296	0.0275704320654964	Peg3	ENSMUSG00000002265
99.8996334491801	2.82862634268926	0.758035274617335	3.73152337022467	0.000190325349521889	0.0278841742236037	Plin5	ENSMUSG00000011305
645.016777859534	2.10684331428256	0.564999985612697	3.72892631492346	0.000192297366950829	0.0279512550701756	Trarg1	ENSMUSG00000046275
2430.1500374605	-0.684548598317353	0.184463125717042	-3.71103219495162	0.000206415846393479	0.0290375178467969	Acss2	ENSMUSG00000027605
2879.48762633842	0.93923853799629	0.253175623593211	3.7098300565674	0.000207398417154334	0.0290375178467969	Plin2	ENSMUSG00000028494
1096.84808017635	-0.321226947896339	0.0865662118854361	-3.71076590854477	0.000206633118502143	0.0290375178467969	Gtf3c6	ENSMUSG00000019837
25.0666727320073	3.1391646068361	0.846240771296164	3.70954072802227	0.000207635555567561	0.0290375178467969	Mpo	ENSMUSG00000009350
374.913345985094	1.35304214427391	0.36457741635513	3.71126154165274	0.00020622888666226	0.0290375178467969	Gpihbp1	ENSMUSG00000022579
1456.66916059063	0.780549668295872	0.210712370685552	3.70433717658037	0.000211944191931685	0.0294172164139768	Apcdd1	ENSMUSG00000071847
21.1870203028928	2.89325839288778	0.781611655952853	3.70165717316567	0.000214195906059567	0.0295078837750717	Galnt13	ENSMUSG00000060988
1125.96187904394	-0.422416533771496	0.114483447690255	-3.68976076711441	0.000224465038185517	0.0306935155918863	Brd9	ENSMUSG00000057649
144.471586650683	1.20628684719785	0.328191158154773	3.67556168782882	0.000237326684338633	0.0321272725419435	Rnasel	ENSMUSG00000066800
256.511007074441	1.49774873143734	0.407619840167849	3.67437642588888	0.000238431004238692	0.0321272725419435	Fgf13	ENSMUSG00000031137
711.12581999606	-0.354918697173518	0.0968226796475699	-3.66565662575551	0.000246704764531745	0.0330012315453335	Prkab1	ENSMUSG00000029513
33.6072120955531	2.14874967155078	0.588541271670481	3.65097534358447	0.000261246321871673	0.0346950151205115	Cxcl9	ENSMUSG00000029417
432.629004304584	-0.315568824614279	0.086555351155692	-3.64586152561091	0.000266497461295732	0.0351395938251372	Gm10509	ENSMUSG00000073448
977.322404832207	-0.415337618767475	0.114492572318315	-3.62763811099243	0.000286025781983144	0.0374470633716939	Chmp6	ENSMUSG00000025371
166.443664662213	5.30444345966516	1.46468328948966	3.62156344496384	0.000292827969145051	0.0379029321731283	S100a8	ENSMUSG00000056054
1864.57739818801	-0.275691056508616	0.0761394560815057	-3.62086979204967	0.000293614263312966	0.0379029321731283	Trip6	ENSMUSG00000023348
1037.39283895927	-0.424585689130892	0.11783510920086	-3.60321887093218	0.00031430065646401	0.040291598043928	Dusp18	ENSMUSG00000047205
847.115233035634	0.417838130970716	0.116075936960046	3.59969638767197	0.000318588945381826	0.0405596684948174	Rc3h1	ENSMUSG00000040423
63.5903193785444	3.54462084670358	0.98702659848633	3.59121106983286	0.000329144933649908	0.0416165443505295	Mmp8	ENSMUSG00000005800
1322.44052154119	1.89663751416431	0.530898049512871	3.57250797192527	0.000353578716024253	0.0444017897810048	Npr3	ENSMUSG00000022206
10.3751335776845	3.78198053823827	1.05999251556503	3.5679313605552	0.000359810725280696	0.0448790945181192	NA	ENSMUSG00000112327
379.31736689224	-0.374258003168174	0.105063849183756	-3.56219580831842	0.00036776591757598	0.0452597255896839	Dph7	ENSMUSG00000026975
1091.4020049897	-0.293150892009211	0.0822626411747495	-3.56359688703009	0.00036580758743941	0.0452597255896839	Ebp	ENSMUSG00000031168
549.186608057885	-0.422310471022403	0.119039868850113	-3.54763891376718	0.00038870071421057	0.0472293270212192	Ccdc181	ENSMUSG00000026578
17441.5342503231	-0.412183980285591	0.116202544526388	-3.54711664848261	0.00038947210504484	0.0472293270212192	Matn2	ENSMUSG00000022324
17.6103992021037	2.98406590653887	0.84158121121701	3.54578484733947	0.0003914456681607	0.0472293270212192	Ms4a1	ENSMUSG00000024673
261.829541627843	5.3621752749085	1.51487942191914	3.53967134104665	0.000400625613126608	0.0477132181826915	S100a9	ENSMUSG00000056071
346.739984581177	-0.391961775912065	0.110707391040565	-3.54052039550317	0.000399338768827381	0.0477132181826915	0610040J01Rik	ENSMUSG00000060512
4148.92559116448	-0.266777849257369	0.0754282402448601	-3.53684307616533	0.000404940189463876	0.047917922419892	Cdc37	ENSMUSG00000019471
349.739746035824	-0.428638472926958	0.121268652908938	-3.5346189031128	0.000408363659496945	0.0480152430211057	Zfr2	ENSMUSG00000034949
770.280678829819	-0.378937685577316	0.107298189550859	-3.5316316814246	0.000413004171866263	0.0482535253965267	Sgsm3	ENSMUSG00000042303
137.926092903196	1.51617952154841	0.430113220620027	3.52507072291983	0.000423369745258268	0.049153493694765	Smim36	ENSMUSG00000110344
10.1070830582751	2.39880094184699	0.682521991813507	3.51461340531053	0.000440394589878683	0.050810525807253	Gipr	ENSMUSG00000030406
34.645000862645	1.7644573442912	0.502670598731805	3.51016619778992	0.000447826690834898	0.0513470851727467	Cd180	ENSMUSG00000021624
529.074179821637	-0.86176862207446	0.245905646996936	-3.50446861468455	0.000457519493207842	0.0521346286704738	Bmal1	ENSMUSG00000055116
4993.05739247821	-0.235855099120268	0.0673539961375916	-3.50172391610529	0.000462258355119435	0.0521354095839824	Strn4	ENSMUSG00000030374
16.2163203954734	1.99492021116517	0.569782477447648	3.50119614085266	0.000463174819706019	0.0521354095839824	Ltb	ENSMUSG00000024399
288.318242963778	-0.401992799371605	0.115010474243432	-3.49527120913131	0.000473580273836084	0.0526644087651452	3110082I17Rik	ENSMUSG00000053553
995.145319551723	0.397170409450778	0.113587163997742	3.49661348582199	0.00047120401931967	0.0526644087651452	Nab2	ENSMUSG00000025402
1277.60247487218	-0.264587457543983	0.0757600344535771	-3.49244109314803	0.000478627152462215	0.0529069295476197	Nicn1	ENSMUSG00000032606
2369.39377402521	-0.256068008373441	0.0733659882699148	-3.49028227400634	0.000482510603787135	0.0530187246780387	Gpr108	ENSMUSG00000005823
59.7003836345176	1.25063471911863	0.358942111105659	3.48422400276822	0.000493566216689434	0.0539126175153074	Dnajc6	ENSMUSG00000028528
1506.62059017529	-0.254779266440505	0.0731657552810428	-3.48222013784799	0.000497274709595557	0.0539981831713764	Slc35b1	ENSMUSG00000020873
64.9469045894703	-0.888311625084277	0.255314256947087	-3.47928719573375	0.000502749483176512	0.0542734237394059	Piwil1	ENSMUSG00000029423
501.61605522168	-0.325373208693431	0.0936571434459505	-3.47408853955923	0.000512591860809879	0.055014219479944	Grwd1	ENSMUSG00000053801
6935.06806813734	-0.228920386122984	0.0661557129091176	-3.46032679653029	0.000539520190667659	0.0569116726841428	Ddost	ENSMUSG00000028757
78.1808393299204	-0.967414805349338	0.279451637812469	-3.46183265527518	0.000536510636775352	0.0569116726841428	Mobp	ENSMUSG00000032517
10.6227559381805	2.04856914118705	0.591896960017627	3.46102325162482	0.000538126331365603	0.0569116726841428	NA	ENSMUSG00000120097
23.363022876774	1.57063342721308	0.455753822774904	3.44623204178543	0.000568462013575478	0.0596239134693371	Hepacam2	ENSMUSG00000044156
13.30033866696	2.17542816491305	0.631670311380121	3.44392972998843	0.000573324689649482	0.0597942020956466	4931428L18Rik	ENSMUSG00000086727
5038.2213187242	2.14852948678428	0.625867832221819	3.43288051593423	0.000597205217274206	0.06158887324515	Dgat2	ENSMUSG00000030747
51.7444060293392	4.05230796422897	1.18014863658354	3.43372676848585	0.000595343982994533	0.06158887324515	Kcnj14	ENSMUSG00000058743
1014.30815837017	0.32333734028948	0.0942468208537832	3.4307506328634	0.00060191364472157	0.0617295882308899	Cnot6l	ENSMUSG00000034724
1238.21047777773	0.475650520400636	0.138719381162942	3.42886852877415	0.000606103050823407	0.0618158139127077	Ulk1	ENSMUSG00000029512
59.3780235963043	1.08868866433895	0.317754309943935	3.42619637332705	0.000612097675634202	0.0620841928143262	Myl4	ENSMUSG00000061086
112.836072713499	1.34695231907088	0.39402539433715	3.41844038082062	0.000629811139314422	0.0621728001697553	Atp1a3	ENSMUSG00000040907
10344.4332851904	-0.605837390922789	0.177071181321825	-3.42143417353549	0.000622918021601596	0.0621728001697553	Acly	ENSMUSG00000020917
967.958355804245	-0.297966382175889	0.0870486423203914	-3.42298712803806	0.000619370102082332	0.0621728001697553	Srr	ENSMUSG00000001323
29.8627752131994	2.43867004881432	0.713158024142963	3.41953671732852	0.000627278663805234	0.0621728001697553	Ly6c2	ENSMUSG00000022584
424.781010773141	1.01293268456113	0.296065731858476	3.42131011989365	0.000623202251757351	0.0621728001697553	Pkp2	ENSMUSG00000041957
1068.98999851361	-0.402825023710764	0.11803421196606	-3.41278191298126	0.000643033793154995	0.0630369455994524	Arid5a	ENSMUSG00000037447
20766.7331094753	-0.510709809834794	0.15009555456233	-3.40256452846984	0.00066756588987604	0.0630369455994524	Hspa5	ENSMUSG00000026864
65.9663234526744	1.42512040671193	0.419266420644346	3.39908071941879	0.000676127585519586	0.0630369455994524	Poln	ENSMUSG00000045102
1723.72473407973	-0.333926734809366	0.0980935473371289	-3.40416616458698	0.000663663680511336	0.0630369455994524	Kctd7	ENSMUSG00000034110
13.3405916753289	1.95754069231397	0.573850717272022	3.41123681367822	0.000646688987335937	0.0630369455994524	Nkg7	ENSMUSG00000004612
85.9525978223158	1.41300024890868	0.414804042298293	3.40642834886495	0.000658188242231646	0.0630369455994524	Slc16a10	ENSMUSG00000019838
539.747093355781	0.392300888667926	0.115408847558924	3.39922715602571	0.000675765662039987	0.0630369455994524	L3mbtl3	ENSMUSG00000039089
624.371553148197	-0.367647426129846	0.10789746176623	-3.40737789482378	0.000655902482313212	0.0630369455994524	Bean1	ENSMUSG00000031872
1481.10033729162	0.584203174409971	0.171628109378587	3.4038898204099	0.000664335444976234	0.0630369455994524	Hlf	ENSMUSG00000003949
812.239859625236	-0.257584870980833	0.0757588343243831	-3.40006381140857	0.000673701289130404	0.0630369455994524	Ncald	ENSMUSG00000051359
79.4342467564641	3.17092782430888	0.932743353756161	3.39957160942454	0.000674915042711184	0.0630369455994524	Mc2r	ENSMUSG00000045569
132.070211950619	2.41218644650331	0.710077236960129	3.39707615023681	0.000681100103428935	0.0631814467803927	Acaa1b	ENSMUSG00000010651
1317.39513672284	-0.343728597283752	0.101499190831735	-3.38651564083485	0.000707862413440006	0.0637559177103239	Hdac4	ENSMUSG00000026313
